CMDLINE /home/currychen/anaconda3/envs/Safebench/bin/python scripts/run.py --agent_cfg expert.yaml --scenario_cfg ppo_train.yaml --mode train_scenario
MEM 1793.347656 1703591447.8877
MEM 1813.968750 1703591447.9879
MEM 1811.355469 1703591448.0881
MEM 1795.156250 1703591448.1883
MEM 1793.644531 1703591448.2884
MEM 1807.820312 1703591448.3885
MEM 1813.308594 1703591448.4888
MEM 1793.410156 1703591448.5889
MEM 1796.460938 1703591448.6891
MEM 1813.734375 1703591448.7892
MEM 1799.652344 1703591448.8894
MEM 1816.667969 1703591448.9896
MEM 1794.171875 1703591449.0898
MEM 1794.171875 1703591449.1899
MEM 1794.171875 1703591449.2901
MEM 1794.171875 1703591449.3902
MEM 1794.171875 1703591449.4904
MEM 1794.171875 1703591449.5905
MEM 1794.171875 1703591449.6906
MEM 1794.171875 1703591449.7908
MEM 1794.171875 1703591449.8909
MEM 1794.171875 1703591449.9910
MEM 1794.171875 1703591450.0912
MEM 1794.171875 1703591450.1913
MEM 1794.171875 1703591450.2914
MEM 1794.171875 1703591450.3916
MEM 1794.171875 1703591450.4917
MEM 1794.171875 1703591450.5918
MEM 1794.171875 1703591450.6920
MEM 1794.171875 1703591450.7921
MEM 1794.171875 1703591450.8923
MEM 1794.171875 1703591450.9924
MEM 1794.171875 1703591451.0926
MEM 1794.171875 1703591451.1928
MEM 1794.171875 1703591451.2929
MEM 1794.171875 1703591451.3931
MEM 1794.171875 1703591451.4932
MEM 1794.171875 1703591451.5934
MEM 1794.171875 1703591451.6935
MEM 1794.171875 1703591451.7937
MEM 1794.171875 1703591451.8938
MEM 1794.171875 1703591451.9939
MEM 1794.171875 1703591452.0941
MEM 1794.171875 1703591452.1942
MEM 1794.171875 1703591452.2943
MEM 1794.171875 1703591452.3944
MEM 1794.171875 1703591452.4946
MEM 1794.171875 1703591452.5947
MEM 1794.171875 1703591452.6949
MEM 1794.171875 1703591452.7950
MEM 1794.171875 1703591452.8951
MEM 1794.171875 1703591452.9953
MEM 1794.175781 1703591453.0955
MEM 1794.175781 1703591453.1957
MEM 1794.175781 1703591453.2959
MEM 1794.175781 1703591453.3960
MEM 1794.175781 1703591453.4962
MEM 1794.175781 1703591453.5963
MEM 1794.175781 1703591453.6965
MEM 1794.175781 1703591453.7967
MEM 1794.175781 1703591453.8968
MEM 1794.175781 1703591453.9969
MEM 1794.535156 1703591454.0972
MEM 1794.535156 1703591454.1974
MEM 1794.535156 1703591454.2975
MEM 1794.535156 1703591454.3977
MEM 1794.535156 1703591454.4979
MEM 1794.535156 1703591454.5981
MEM 1794.535156 1703591454.6983
MEM 1794.535156 1703591454.7984
MEM 1794.535156 1703591454.8986
MEM 1794.535156 1703591454.9988
MEM 1794.535156 1703591455.0990
MEM 1795.484375 1703591455.1993
MEM 1808.890625 1703591455.2995
MEM 1795.726562 1703591455.3998
MEM 1795.726562 1703591455.5000
MEM 1795.726562 1703591455.6002
MEM 1795.726562 1703591455.7003
MEM 1795.726562 1703591455.8005
MEM 1795.726562 1703591455.9007
MEM 1795.726562 1703591456.0009
MEM 1795.726562 1703591456.1010
MEM 1795.726562 1703591456.2012
MEM 1795.726562 1703591456.3014
MEM 1795.726562 1703591456.4016
MEM 1795.746094 1703591456.5019
MEM 1795.746094 1703591456.6020
MEM 1795.746094 1703591456.7022
MEM 1795.746094 1703591456.8024
MEM 1795.746094 1703591456.9026
MEM 1795.746094 1703591457.0028
MEM 1795.746094 1703591457.1030
MEM 1795.746094 1703591457.2031
MEM 1795.746094 1703591457.3033
MEM 1795.746094 1703591457.4035
MEM 1795.746094 1703591457.5038
MEM 1797.281250 1703591457.6040
MEM 1811.203125 1703591457.7043
MEM 1795.878906 1703591457.8045
MEM 1815.468750 1703591457.9047
MEM 1950.750000 1703591458.0050
MEM 2238.039062 1703591458.1053
MEM 2510.621094 1703591458.2057
MEM 2669.667969 1703591458.3059
MEM 2669.917969 1703591458.4062
MEM 2669.917969 1703591458.5065
MEM 2669.917969 1703591458.6068
MEM 2669.917969 1703591458.7071
MEM 2669.917969 1703591458.8073
MEM 2669.917969 1703591458.9075
MEM 2669.917969 1703591459.0078
MEM 2669.917969 1703591459.1080
MEM 2669.917969 1703591459.2082
MEM 2669.917969 1703591459.3085
MEM 2669.917969 1703591459.4087
MEM 2669.917969 1703591459.5089
MEM 2669.917969 1703591459.6092
MEM 2669.917969 1703591459.7094
MEM 2669.917969 1703591459.8096
MEM 2669.917969 1703591459.9099
MEM 2669.917969 1703591460.0102
MEM 2670.691406 1703591460.1104
MEM 2670.691406 1703591460.2106
MEM 2670.949219 1703591460.3109
MEM 2670.949219 1703591460.4112
MEM 2670.949219 1703591460.5115
MEM 2670.949219 1703591460.6119
MEM 2670.949219 1703591460.7123
MEM 2670.949219 1703591460.8126
MEM 2670.949219 1703591460.9129
MEM 2670.949219 1703591461.0132
MEM 2670.949219 1703591461.1135
MEM 2670.949219 1703591461.2138
MEM 2670.949219 1703591461.3141
MEM 2670.949219 1703591461.4144
MEM 2670.949219 1703591461.5147
MEM 2670.949219 1703591461.6150
MEM 2670.949219 1703591461.7153
MEM 2671.453125 1703591461.8156
MEM 2671.453125 1703591461.9159
MEM 2671.453125 1703591462.0162
MEM 2671.453125 1703591462.1165
MEM 2671.453125 1703591462.2168
MEM 2671.453125 1703591462.3171
MEM 2671.453125 1703591462.4174
MEM 2671.453125 1703591462.5178
MEM 2671.453125 1703591462.6181
MEM 2671.453125 1703591462.7184
MEM 2671.453125 1703591462.8187
MEM 2671.453125 1703591462.9190
MEM 2671.453125 1703591463.0193
MEM 2671.453125 1703591463.1196
MEM 2671.828125 1703591463.2199
MEM 2671.828125 1703591463.3202
MEM 2671.828125 1703591463.4206
MEM 2671.828125 1703591463.5210
MEM 2671.828125 1703591463.6213
MEM 2671.828125 1703591463.7215
MEM 2671.828125 1703591463.8218
MEM 2671.828125 1703591463.9220
MEM 2671.828125 1703591464.0222
MEM 2677.679688 1703591464.1225
MEM 2713.015625 1703591464.2228
MEM 2717.914062 1703591464.3231
MEM 2693.917969 1703591464.4234
MEM 2693.917969 1703591464.5236
MEM 2693.917969 1703591464.6238
MEM 2693.917969 1703591464.7240
MEM 2693.917969 1703591464.8242
MEM 2693.917969 1703591464.9245
MEM 2693.917969 1703591465.0247
MEM 2693.917969 1703591465.1249
MEM 2693.917969 1703591465.2251
MEM 2693.917969 1703591465.3253
MEM 2694.222656 1703591465.4256
MEM 2694.222656 1703591465.5258
MEM 2694.222656 1703591465.6260
MEM 2694.222656 1703591465.7263
MEM 2694.222656 1703591465.8265
MEM 2694.222656 1703591465.9267
MEM 2694.222656 1703591466.0269
MEM 2694.222656 1703591466.1272
MEM 2694.222656 1703591466.2274
MEM 2694.222656 1703591466.3276
MEM 2694.222656 1703591466.4279
MEM 2695.250000 1703591466.5282
MEM 2694.656250 1703591466.6284
MEM 2694.656250 1703591466.7286
MEM 2694.656250 1703591466.8288
MEM 2694.656250 1703591466.9290
MEM 2694.656250 1703591467.0292
MEM 2694.656250 1703591467.1294
MEM 2694.656250 1703591467.2296
MEM 2694.656250 1703591467.3298
MEM 2694.656250 1703591467.4300
MEM 2694.656250 1703591467.5301
MEM 2694.675781 1703591467.6305
MEM 2694.675781 1703591467.7307
MEM 2694.675781 1703591467.8310
MEM 2694.675781 1703591467.9312
MEM 2694.675781 1703591468.0313
MEM 2694.675781 1703591468.1315
MEM 2694.675781 1703591468.2316
MEM 2694.675781 1703591468.3318
MEM 2694.675781 1703591468.4320
MEM 2694.675781 1703591468.5322
MEM 2694.675781 1703591468.6325
MEM 2694.675781 1703591468.7327
MEM 2694.675781 1703591468.8329
MEM 2695.347656 1703591468.9332
MEM 2695.347656 1703591469.0334
MEM 2699.652344 1703591469.1337
MEM 2695.402344 1703591469.2340
MEM 2695.402344 1703591469.3342
MEM 2695.402344 1703591469.4344
MEM 2695.402344 1703591469.5347
MEM 2695.402344 1703591469.6349
MEM 2695.402344 1703591469.7352
MEM 2695.402344 1703591469.8354
MEM 2695.402344 1703591469.9357
MEM 2695.402344 1703591470.0359
MEM 2695.402344 1703591470.1362
MEM 2695.402344 1703591470.2365
MEM 2695.402344 1703591470.3367
MEM 2695.402344 1703591470.4369
MEM 2695.402344 1703591470.5372
MEM 2695.402344 1703591470.6374
MEM 2695.402344 1703591470.7377
MEM 2695.402344 1703591470.8379
MEM 2695.402344 1703591470.9382
MEM 2695.402344 1703591471.0385
MEM 2695.402344 1703591471.1387
MEM 2695.402344 1703591471.2389
MEM 2695.402344 1703591471.3392
MEM 2695.402344 1703591471.4394
MEM 2695.402344 1703591471.5397
MEM 2695.402344 1703591471.6399
MEM 2695.402344 1703591471.7402
MEM 2695.402344 1703591471.8404
MEM 2695.402344 1703591471.9407
MEM 2695.402344 1703591472.0409
MEM 2695.402344 1703591472.1411
MEM 2695.402344 1703591472.2414
MEM 2695.402344 1703591472.3416
MEM 2695.402344 1703591472.4418
MEM 2695.402344 1703591472.5421
MEM 2695.402344 1703591472.6423
MEM 2695.402344 1703591472.7425
MEM 2695.402344 1703591472.8428
MEM 2695.402344 1703591472.9430
MEM 2695.402344 1703591473.0433
MEM 2695.402344 1703591473.1435
MEM 2695.402344 1703591473.2437
MEM 2695.402344 1703591473.3440
MEM 2695.402344 1703591473.4442
MEM 2695.402344 1703591473.5445
FUNC safebench.carla_runner.train 1794.6680 1703591448.7972 2695.4023 1703591473.5889 0
