CMDLINE /home/currychen/anaconda3/envs/Safebench/bin/python scripts/run.py --agent_cfg expert.yaml --scenario_cfg ppo_train.yaml --mode train_scenario
MEM 0.636719 1703592504.2012
MEM 34.515625 1703592504.3015
MEM 106.964844 1703592504.4017
MEM 150.000000 1703592504.5019
MEM 215.726562 1703592504.6020
MEM 235.859375 1703592504.7022
MEM 247.398438 1703592504.8024
MEM 254.378906 1703592504.9025
MEM 271.484375 1703592505.0027
MEM 291.187500 1703592505.1029
MEM 306.894531 1703592505.2031
MEM 358.761719 1703592505.3033
MEM 381.183594 1703592505.4035
MEM 395.980469 1703592505.5037
MEM 406.429688 1703592505.6039
MEM 422.476562 1703592505.7040
MEM 432.921875 1703592505.8042
MEM 480.539062 1703592505.9044
MEM 523.882812 1703592506.0046
MEM 531.425781 1703592506.1049
MEM 553.105469 1703592506.2051
MEM 566.457031 1703592506.3053
MEM 785.859375 1703592506.4055
MEM 1062.382812 1703592506.5058
MEM 1324.308594 1703592506.6061
MEM 1570.550781 1703592506.7063
MEM 1704.152344 1703592506.8065
MEM 1704.152344 1703592506.9067
MEM 1704.152344 1703592507.0070
MEM 1704.152344 1703592507.1073
MEM 1704.152344 1703592507.2075
MEM 1704.152344 1703592507.3077
MEM 1704.152344 1703592507.4079
MEM 1704.152344 1703592507.5085
MEM 1704.152344 1703592507.6088
MEM 1704.152344 1703592507.7090
MEM 1704.152344 1703592507.8094
MEM 1704.152344 1703592507.9096
MEM 1704.152344 1703592508.0099
MEM 1704.152344 1703592508.1102
MEM 1704.152344 1703592508.2105
MEM 1704.152344 1703592508.3108
MEM 1704.152344 1703592508.4110
MEM 1704.152344 1703592508.5112
MEM 1704.152344 1703592508.6118
MEM 1704.152344 1703592508.7120
MEM 1704.152344 1703592508.8122
MEM 1704.152344 1703592508.9124
MEM 1704.152344 1703592509.0127
MEM 1704.152344 1703592509.1129
MEM 1704.152344 1703592509.2131
MEM 1704.152344 1703592509.3134
MEM 1704.152344 1703592509.4137
MEM 1757.445312 1703592509.5140
MEM 1786.750000 1703592509.6143
MEM 1774.195312 1703592509.7146
MEM 1771.371094 1703592509.8147
MEM 1786.066406 1703592509.9150
MEM 1779.191406 1703592510.0153
MEM 1772.062500 1703592510.1156
MEM 1787.527344 1703592510.2158
MEM 1798.531250 1703592510.3162
MEM 1772.507812 1703592510.4164
MEM 1777.921875 1703592510.5166
MEM 1795.453125 1703592510.6168
MEM 1791.519531 1703592510.7171
MEM 1773.394531 1703592510.8173
MEM 1772.804688 1703592510.9176
MEM 1773.113281 1703592511.0179
MEM 1777.750000 1703592511.1181
MEM 1786.300781 1703592511.2184
MEM 1773.261719 1703592511.3187
MEM 1796.886719 1703592511.4189
MEM 1784.582031 1703592511.5191
MEM 1778.160156 1703592511.6194
MEM 1773.894531 1703592511.7196
MEM 1785.492188 1703592511.8198
MEM 1796.328125 1703592511.9201
MEM 1773.578125 1703592512.0203
MEM 1775.894531 1703592512.1204
MEM 1794.199219 1703592512.2206
MEM 1785.011719 1703592512.3209
MEM 1774.011719 1703592512.4211
MEM 1795.667969 1703592512.5214
MEM 1782.585938 1703592512.6216
MEM 1774.597656 1703592512.7218
MEM 1779.832031 1703592512.8221
MEM 1773.941406 1703592512.9224
MEM 1788.375000 1703592513.0226
MEM 1783.644531 1703592513.1229
MEM 1798.957031 1703592513.2232
MEM 1774.625000 1703592513.3234
MEM 1780.035156 1703592513.4237
MEM 1787.589844 1703592513.5239
MEM 1774.207031 1703592513.6241
MEM 1798.449219 1703592513.7244
MEM 1786.597656 1703592513.8246
MEM 1781.601562 1703592513.9249
MEM 1774.437500 1703592514.0252
MEM 1791.191406 1703592514.1254
MEM 1797.382812 1703592514.2257
MEM 1774.636719 1703592514.3259
MEM 1775.007812 1703592514.4262
MEM 1798.722656 1703592514.5265
MEM 1779.546875 1703592514.6267
MEM 1780.765625 1703592514.7269
MEM 1798.039062 1703592514.8271
MEM 1798.742188 1703592514.9274
MEM 1775.636719 1703592515.0277
MEM 1779.871094 1703592515.1279
MEM 1776.031250 1703592515.2282
MEM 1787.371094 1703592515.3284
MEM 1781.441406 1703592515.4286
MEM 1798.199219 1703592515.5288
MEM 1776.460938 1703592515.6291
MEM 1779.292969 1703592515.7293
MEM 1786.773438 1703592515.8296
MEM 1775.988281 1703592515.9298
MEM 1797.382812 1703592516.0301
MEM 1782.863281 1703592516.1303
