CMDLINE /home/currychen/anaconda3/envs/Safebench/bin/python scripts/run.py --agent_cfg expert.yaml --scenario_cfg ppo_train.yaml --mode train_scenario
MEM 1803.105469 1703591897.4110
MEM 1810.566406 1703591897.5111
MEM 1803.925781 1703591897.6113
MEM 1821.316406 1703591897.7114
MEM 1809.566406 1703591897.8116
MEM 1804.437500 1703591897.9118
MEM 1804.281250 1703591898.0120
MEM 1810.066406 1703591898.1122
MEM 1820.820312 1703591898.2124
MEM 1804.011719 1703591898.3126
MEM 1804.250000 1703591898.4128
MEM 1814.816406 1703591898.5130
MEM 1807.066406 1703591898.6133
MEM 1804.042969 1703591898.7135
MEM 1815.566406 1703591898.8137
MEM 1819.566406 1703591898.9139
MEM 1804.316406 1703591899.0140
MEM 1804.480469 1703591899.1141
MEM 1810.148438 1703591899.2143
MEM 1815.066406 1703591899.3146
MEM 1804.316406 1703591899.4148
MEM 1825.566406 1703591899.5150
MEM 1815.816406 1703591899.6152
MEM 1808.914062 1703591899.7155
MEM 1804.316406 1703591899.8156
MEM 1818.750000 1703591899.9158
MEM 1826.250000 1703591900.0161
MEM 1804.253906 1703591900.1163
MEM 1804.785156 1703591900.2165
MEM 1825.925781 1703591900.3167
MEM 1813.414062 1703591900.4169
MEM 1806.617188 1703591900.5171
MEM 1824.148438 1703591900.6173
MEM 1804.566406 1703591900.7175
MEM 1805.335938 1703591900.8177
MEM 1812.804688 1703591900.9179
MEM 1803.871094 1703591901.0180
MEM 1823.460938 1703591901.1183
MEM 1810.734375 1703591901.2185
MEM 1804.558594 1703591901.3187
MEM 1804.355469 1703591901.4188
MEM 1812.085938 1703591901.5190
MEM 1822.714844 1703591901.6192
MEM 1804.082031 1703591901.7193
MEM 1804.339844 1703591901.8196
MEM 1819.601562 1703591901.9197
MEM 1806.957031 1703591902.0199
MEM 1804.898438 1703591902.1201
MEM 1817.527344 1703591902.2204
MEM 1826.210938 1703591902.3205
MEM 1804.566406 1703591902.4207
MEM 1807.414062 1703591902.5208
MEM 1826.234375 1703591902.6210
MEM 1814.867188 1703591902.7212
MEM 1806.234375 1703591902.8214
MEM 1825.570312 1703591902.9216
MEM 1804.566406 1703591903.0218
MEM 1808.945312 1703591903.1220
MEM 1805.769531 1703591903.2221
MEM 1813.503906 1703591903.3223
MEM 1805.566406 1703591903.4225
MEM 1805.566406 1703591903.5227
MEM 1805.566406 1703591903.6228
MEM 1805.566406 1703591903.7230
MEM 1805.566406 1703591903.8231
MEM 1805.566406 1703591903.9232
MEM 1805.566406 1703591904.0233
MEM 1805.566406 1703591904.1235
MEM 1805.566406 1703591904.2236
MEM 1805.566406 1703591904.3237
MEM 1805.566406 1703591904.4239
MEM 1805.566406 1703591904.5240
MEM 1805.566406 1703591904.6241
MEM 1805.566406 1703591904.7243
MEM 1805.566406 1703591904.8244
MEM 1805.566406 1703591904.9245
MEM 1805.566406 1703591905.0247
MEM 1805.566406 1703591905.1248
MEM 1805.566406 1703591905.2249
MEM 1805.566406 1703591905.3250
MEM 1805.566406 1703591905.4252
MEM 1805.566406 1703591905.5253
MEM 1805.566406 1703591905.6254
MEM 1805.566406 1703591905.7255
MEM 1805.566406 1703591905.8256
MEM 1805.566406 1703591905.9258
MEM 1805.566406 1703591906.0259
MEM 1805.566406 1703591906.1260
MEM 1805.566406 1703591906.2261
MEM 1805.566406 1703591906.3263
MEM 1805.566406 1703591906.4264
MEM 1805.566406 1703591906.5265
MEM 1805.566406 1703591906.6266
MEM 1805.566406 1703591906.7267
MEM 1805.566406 1703591906.8269
MEM 1805.566406 1703591906.9270
MEM 1805.566406 1703591907.0272
MEM 1805.566406 1703591907.1274
MEM 1805.566406 1703591907.2275
MEM 1805.566406 1703591907.3276
MEM 1805.570312 1703591907.4279
MEM 1805.570312 1703591907.5281
MEM 1805.828125 1703591907.6282
MEM 1806.085938 1703591907.7284
MEM 1806.085938 1703591907.8286
MEM 1806.343750 1703591907.9287
MEM 1806.601562 1703591908.0289
MEM 1806.601562 1703591908.1291
MEM 1806.859375 1703591908.2293
MEM 1807.117188 1703591908.3294
MEM 1807.117188 1703591908.4296
MEM 1807.671875 1703591908.5298
MEM 1807.671875 1703591908.6300
MEM 1807.929688 1703591908.7302
MEM 1808.187500 1703591908.8304
MEM 1808.187500 1703591908.9306
MEM 1808.187500 1703591909.0307
MEM 1808.187500 1703591909.1309
MEM 1808.187500 1703591909.2311
MEM 1808.187500 1703591909.3312
MEM 1808.187500 1703591909.4314
MEM 1808.187500 1703591909.5317
MEM 1821.238281 1703591909.6319
MEM 1834.128906 1703591909.7322
MEM 1809.335938 1703591909.8325
MEM 1809.335938 1703591909.9327
MEM 1809.335938 1703591910.0328
MEM 1809.335938 1703591910.1330
MEM 1809.335938 1703591910.2332
MEM 1809.335938 1703591910.3333
MEM 1809.335938 1703591910.4335
MEM 1809.335938 1703591910.5337
MEM 1809.335938 1703591910.6338
MEM 1809.335938 1703591910.7340
MEM 1809.359375 1703591910.8342
MEM 1809.359375 1703591910.9344
MEM 1809.359375 1703591911.0346
MEM 1809.359375 1703591911.1347
MEM 1809.359375 1703591911.2349
MEM 1809.359375 1703591911.3351
MEM 1809.359375 1703591911.4353
MEM 1809.359375 1703591911.5355
MEM 1809.359375 1703591911.6356
MEM 1809.359375 1703591911.7358
MEM 1809.359375 1703591911.8361
MEM 1809.359375 1703591911.9363
MEM 1823.269531 1703591912.0366
MEM 1809.730469 1703591912.1368
MEM 1827.773438 1703591912.2371
MEM 1846.289062 1703591912.3374
MEM 2146.660156 1703591912.4378
MEM 2432.664062 1703591912.5380
MEM 2684.394531 1703591912.6383
MEM 2694.453125 1703591912.7385
MEM 2694.453125 1703591912.8388
MEM 2694.453125 1703591912.9390
MEM 2694.453125 1703591913.0392
MEM 2694.453125 1703591913.1394
MEM 2694.453125 1703591913.2397
MEM 2694.453125 1703591913.3401
MEM 2694.453125 1703591913.4404
MEM 2694.453125 1703591913.5406
MEM 2694.453125 1703591913.6408
MEM 2694.453125 1703591913.7412
MEM 2694.453125 1703591913.8414
MEM 2694.453125 1703591913.9416
MEM 2694.453125 1703591914.0419
MEM 2694.453125 1703591914.1422
MEM 2694.453125 1703591914.2425
MEM 2694.453125 1703591914.3428
MEM 2694.453125 1703591914.4431
MEM 2694.710938 1703591914.5433
MEM 2694.968750 1703591914.6435
MEM 2694.968750 1703591914.7438
MEM 2695.226562 1703591914.8440
MEM 2695.226562 1703591914.9442
MEM 2695.226562 1703591915.0445
MEM 2695.226562 1703591915.1447
MEM 2695.226562 1703591915.2451
MEM 2695.226562 1703591915.3454
MEM 2695.226562 1703591915.4456
MEM 2695.476562 1703591915.5458
MEM 2695.476562 1703591915.6462
MEM 2695.476562 1703591915.7465
MEM 2695.476562 1703591915.8467
MEM 2695.476562 1703591915.9469
MEM 2695.476562 1703591916.0471
MEM 2695.476562 1703591916.1474
MEM 2695.476562 1703591916.2476
MEM 2695.476562 1703591916.3479
MEM 2695.476562 1703591916.4481
MEM 2695.476562 1703591916.5484
MEM 2695.476562 1703591916.6487
MEM 2695.476562 1703591916.7490
MEM 2695.476562 1703591916.8493
MEM 2695.476562 1703591916.9495
MEM 2695.476562 1703591917.0497
MEM 2695.476562 1703591917.1500
MEM 2695.476562 1703591917.2503
MEM 2695.476562 1703591917.3505
MEM 2695.476562 1703591917.4507
MEM 2695.476562 1703591917.5509
MEM 2702.828125 1703591917.6511
MEM 2739.953125 1703591917.7514
MEM 2744.335938 1703591917.8516
MEM 2719.347656 1703591917.9519
MEM 2719.347656 1703591918.0521
MEM 2719.347656 1703591918.1522
MEM 2719.347656 1703591918.2524
MEM 2719.347656 1703591918.3526
MEM 2719.347656 1703591918.4527
MEM 2719.347656 1703591918.5529
MEM 2719.347656 1703591918.6531
MEM 2719.347656 1703591918.7533
MEM 2719.347656 1703591918.8535
MEM 2719.707031 1703591918.9537
MEM 2719.707031 1703591919.0539
MEM 2719.707031 1703591919.1541
MEM 2719.707031 1703591919.2543
MEM 2719.707031 1703591919.3544
MEM 2719.707031 1703591919.4546
MEM 2719.707031 1703591919.5548
MEM 2719.707031 1703591919.6550
MEM 2719.707031 1703591919.7551
MEM 2719.707031 1703591919.8553
MEM 2719.707031 1703591919.9555
MEM 2719.707031 1703591920.0558
MEM 2719.945312 1703591920.1560
MEM 2719.945312 1703591920.2562
MEM 2719.945312 1703591920.3564
MEM 2719.945312 1703591920.4566
MEM 2719.945312 1703591920.5567
MEM 2719.945312 1703591920.6569
MEM 2719.945312 1703591920.7571
MEM 2719.945312 1703591920.8572
MEM 2719.945312 1703591920.9574
MEM 2719.945312 1703591921.0576
MEM 2719.968750 1703591921.1579
MEM 2719.968750 1703591921.2581
MEM 2719.968750 1703591921.3583
MEM 2719.968750 1703591921.4585
MEM 2719.968750 1703591921.5587
MEM 2719.968750 1703591921.6589
MEM 2719.968750 1703591921.7591
MEM 2719.968750 1703591921.8593
MEM 2719.968750 1703591921.9595
MEM 2719.968750 1703591922.0597
MEM 2719.968750 1703591922.1599
MEM 2719.968750 1703591922.2602
MEM 2719.378906 1703591922.3604
MEM 2739.484375 1703591922.4607
MEM 2719.445312 1703591922.5609
MEM 2745.480469 1703591922.6612
MEM 2719.753906 1703591922.7615
MEM 2719.753906 1703591922.8617
MEM 2719.753906 1703591922.9619
MEM 2719.753906 1703591923.0622
MEM 2719.753906 1703591923.1624
MEM 2719.753906 1703591923.2626
MEM 2719.753906 1703591923.3628
MEM 2719.753906 1703591923.4631
MEM 2719.753906 1703591923.5633
MEM 2719.753906 1703591923.6635
MEM 2719.753906 1703591923.7637
MEM 2719.753906 1703591923.8641
MEM 2719.753906 1703591923.9643
MEM 2719.753906 1703591924.0645
MEM 2719.753906 1703591924.1648
MEM 2719.753906 1703591924.2650
MEM 2719.753906 1703591924.3653
MEM 2719.753906 1703591924.4656
MEM 2719.753906 1703591924.5658
MEM 2719.753906 1703591924.6661
MEM 2719.753906 1703591924.7664
MEM 2719.753906 1703591924.8667
MEM 2719.753906 1703591924.9670
MEM 2719.753906 1703591925.0673
MEM 2719.753906 1703591925.1676
MEM 2719.753906 1703591925.2678
MEM 2719.753906 1703591925.3681
MEM 2719.753906 1703591925.4683
MEM 2719.753906 1703591925.5687
MEM 2719.753906 1703591925.6689
MEM 2719.753906 1703591925.7692
MEM 2719.753906 1703591925.8695
MEM 2719.753906 1703591925.9697
MEM 2719.753906 1703591926.0702
MEM 2719.753906 1703591926.1704
MEM 2719.753906 1703591926.2706
MEM 2719.753906 1703591926.3708
MEM 2719.753906 1703591926.4710
MEM 2719.753906 1703591926.5713
MEM 2719.753906 1703591926.6715
MEM 2719.753906 1703591926.7717
MEM 2719.753906 1703591926.8720
MEM 2719.753906 1703591926.9722
MEM 2719.753906 1703591927.0724
MEM 2719.753906 1703591927.1727
MEM 2719.753906 1703591927.2729
MEM 2719.753906 1703591927.3731
MEM 2719.753906 1703591927.4733
MEM 2719.753906 1703591927.5736
MEM 2719.753906 1703591927.6738
MEM 2719.753906 1703591927.7740
MEM 2719.753906 1703591927.8743
MEM 2719.753906 1703591927.9745
MEM 2719.753906 1703591928.0747
MEM 2719.753906 1703591928.1750
MEM 2719.753906 1703591928.2753
MEM 2719.753906 1703591928.3755
MEM 2719.753906 1703591928.4757
MEM 2719.753906 1703591928.5759
MEM 2719.753906 1703591928.6761
MEM 2719.753906 1703591928.7764
MEM 2719.753906 1703591928.8766
MEM 2719.753906 1703591928.9768
MEM 2731.093750 1703591929.0771
MEM 2743.468750 1703591929.1773
MEM 2720.164062 1703591929.2775
MEM 2720.164062 1703591929.3778
MEM 2720.164062 1703591929.4779
MEM 2720.164062 1703591929.5781
MEM 2720.164062 1703591929.6783
MEM 2720.164062 1703591929.7784
MEM 2720.164062 1703591929.8787
MEM 2720.164062 1703591929.9789
MEM 2720.164062 1703591930.0790
MEM 2720.164062 1703591930.1792
MEM 2720.164062 1703591930.2794
MEM 2720.164062 1703591930.3796
MEM 2720.164062 1703591930.4798
MEM 2720.164062 1703591930.5800
MEM 2720.164062 1703591930.6802
MEM 2720.164062 1703591930.7804
MEM 2720.164062 1703591930.8805
MEM 2720.164062 1703591930.9807
MEM 2720.164062 1703591931.0808
MEM 2720.164062 1703591931.1810
MEM 2720.164062 1703591931.2813
MEM 2720.164062 1703591931.3815
MEM 2720.449219 1703591931.4817
MEM 2720.449219 1703591931.5819
MEM 2720.449219 1703591931.6821
MEM 2720.449219 1703591931.7823
MEM 2720.449219 1703591931.8825
MEM 2720.449219 1703591931.9826
MEM 2720.449219 1703591932.0828
MEM 2720.449219 1703591932.1830
MEM 2720.449219 1703591932.2833
MEM 2720.449219 1703591932.3835
MEM 2720.453125 1703591932.4838
MEM 2720.453125 1703591932.5841
MEM 2720.453125 1703591932.6844
MEM 2720.453125 1703591932.7846
MEM 2720.453125 1703591932.8848
MEM 2720.453125 1703591932.9850
MEM 2720.453125 1703591933.0853
MEM 2720.453125 1703591933.1855
MEM 2720.453125 1703591933.2857
MEM 2720.453125 1703591933.3859
MEM 2720.453125 1703591933.4861
MEM 2720.453125 1703591933.5864
MEM 2720.453125 1703591933.6867
MEM 2745.457031 1703591933.7870
MEM 2722.234375 1703591933.8873
MEM 2743.371094 1703591933.9876
MEM 2722.531250 1703591934.0879
MEM 2722.531250 1703591934.1881
MEM 2722.531250 1703591934.2884
MEM 2722.531250 1703591934.3887
MEM 2722.531250 1703591934.4890
MEM 2722.531250 1703591934.5894
MEM 2722.531250 1703591934.6897
MEM 2722.531250 1703591934.7899
MEM 2722.531250 1703591934.8902
MEM 2722.531250 1703591934.9905
MEM 2722.531250 1703591935.0907
MEM 2722.531250 1703591935.1910
MEM 2722.531250 1703591935.2912
MEM 2722.531250 1703591935.3915
MEM 2722.531250 1703591935.4917
MEM 2722.531250 1703591935.5920
MEM 2722.531250 1703591935.6922
MEM 2722.531250 1703591935.7924
MEM 2722.531250 1703591935.8927
MEM 2722.531250 1703591935.9929
MEM 2722.531250 1703591936.0932
MEM 2722.531250 1703591936.1934
MEM 2722.531250 1703591936.2937
MEM 2722.531250 1703591936.3939
MEM 2722.531250 1703591936.4941
MEM 2722.531250 1703591936.5944
MEM 2722.531250 1703591936.6947
MEM 2722.531250 1703591936.7949
MEM 2722.531250 1703591936.8952
MEM 2722.531250 1703591936.9955
MEM 2722.531250 1703591937.0957
MEM 2722.531250 1703591937.1960
MEM 2722.531250 1703591937.2962
MEM 2722.531250 1703591937.3965
MEM 2722.531250 1703591937.4967
MEM 2722.531250 1703591937.5970
MEM 2722.531250 1703591937.6972
MEM 2722.531250 1703591937.7975
MEM 2722.531250 1703591937.8977
MEM 2722.531250 1703591937.9982
MEM 2722.531250 1703591938.0985
MEM 2722.531250 1703591938.1987
MEM 2722.531250 1703591938.2990
MEM 2722.531250 1703591938.3993
MEM 2722.531250 1703591938.4995
MEM 2722.531250 1703591938.5998
MEM 2722.531250 1703591938.7000
MEM 2722.531250 1703591938.8002
MEM 2722.531250 1703591938.9005
MEM 2722.531250 1703591939.0007
MEM 2722.531250 1703591939.1010
MEM 2722.531250 1703591939.2013
MEM 2722.531250 1703591939.3016
MEM 2722.531250 1703591939.4019
MEM 2722.531250 1703591939.5022
MEM 2722.531250 1703591939.6025
MEM 2722.531250 1703591939.7028
MEM 2722.531250 1703591939.8032
MEM 2722.531250 1703591939.9035
MEM 2722.531250 1703591940.0038
MEM 2722.531250 1703591940.1041
MEM 2722.531250 1703591940.2044
MEM 2722.531250 1703591940.3047
MEM 2722.531250 1703591940.4050
MEM 2722.531250 1703591940.5053
MEM 2722.531250 1703591940.6055
MEM 2722.531250 1703591940.7057
MEM 2722.531250 1703591940.8059
MEM 2722.531250 1703591940.9061
MEM 2722.531250 1703591941.0065
MEM 2722.531250 1703591941.1067
MEM 2722.531250 1703591941.2069
MEM 2722.531250 1703591941.3071
MEM 2722.531250 1703591941.4073
MEM 2722.531250 1703591941.5076
MEM 2722.531250 1703591941.6078
MEM 2732.980469 1703591941.7081
MEM 2722.843750 1703591941.8083
MEM 2722.843750 1703591941.9085
MEM 2722.843750 1703591942.0087
MEM 2722.843750 1703591942.1088
MEM 2722.843750 1703591942.2090
MEM 2722.843750 1703591942.3092
MEM 2722.843750 1703591942.4093
MEM 2722.843750 1703591942.5095
MEM 2722.843750 1703591942.6097
MEM 2722.843750 1703591942.7098
MEM 2722.843750 1703591942.8101
MEM 2722.843750 1703591942.9103
MEM 2722.843750 1703591943.0104
MEM 2722.843750 1703591943.1106
MEM 2722.843750 1703591943.2108
MEM 2722.843750 1703591943.3110
MEM 2722.843750 1703591943.4111
MEM 2722.843750 1703591943.5113
MEM 2722.843750 1703591943.6115
MEM 2722.843750 1703591943.7116
MEM 2722.843750 1703591943.8119
MEM 2722.843750 1703591943.9121
MEM 2722.843750 1703591944.0124
MEM 2744.753906 1703591944.1126
MEM 2723.109375 1703591944.2128
MEM 2723.109375 1703591944.3131
MEM 2723.109375 1703591944.4132
MEM 2723.109375 1703591944.5134
MEM 2723.109375 1703591944.6136
MEM 2723.109375 1703591944.7138
MEM 2723.109375 1703591944.8140
MEM 2723.109375 1703591944.9142
MEM 2723.109375 1703591945.0144
MEM 2723.109375 1703591945.1146
MEM 2723.113281 1703591945.2149
MEM 2723.113281 1703591945.3152
MEM 2723.113281 1703591945.4154
MEM 2723.113281 1703591945.5156
MEM 2723.113281 1703591945.6158
MEM 2723.113281 1703591945.7160
MEM 2723.113281 1703591945.8163
MEM 2723.113281 1703591945.9165
MEM 2723.113281 1703591946.0167
MEM 2723.113281 1703591946.1169
MEM 2723.113281 1703591946.2171
MEM 2723.113281 1703591946.3174
MEM 2743.218750 1703591946.4177
MEM 2723.339844 1703591946.5180
MEM 2735.195312 1703591946.6183
MEM 2723.917969 1703591946.7186
MEM 2723.917969 1703591946.8189
MEM 2723.917969 1703591946.9192
MEM 2723.917969 1703591947.0194
MEM 2723.917969 1703591947.1197
MEM 2723.917969 1703591947.2200
MEM 2723.917969 1703591947.3203
MEM 2723.917969 1703591947.4206
MEM 2723.917969 1703591947.5208
MEM 2723.917969 1703591947.6211
MEM 2723.917969 1703591947.7213
MEM 2723.917969 1703591947.8215
MEM 2723.917969 1703591947.9218
MEM 2723.917969 1703591948.0220
MEM 2723.917969 1703591948.1222
MEM 2723.917969 1703591948.2225
MEM 2723.917969 1703591948.3227
MEM 2723.917969 1703591948.4229
MEM 2723.917969 1703591948.5232
MEM 2723.917969 1703591948.6235
MEM 2723.917969 1703591948.7237
MEM 2723.917969 1703591948.8239
MEM 2723.917969 1703591948.9242
MEM 2723.917969 1703591949.0244
MEM 2723.917969 1703591949.1247
MEM 2723.917969 1703591949.2250
MEM 2723.917969 1703591949.3253
MEM 2723.917969 1703591949.4256
MEM 2723.917969 1703591949.5259
MEM 2723.917969 1703591949.6262
MEM 2723.917969 1703591949.7265
MEM 2723.917969 1703591949.8267
MEM 2723.917969 1703591949.9270
MEM 2723.917969 1703591950.0272
MEM 2723.917969 1703591950.1274
MEM 2723.917969 1703591950.2276
MEM 2723.917969 1703591950.3279
MEM 2723.917969 1703591950.4281
MEM 2723.917969 1703591950.5284
MEM 2723.917969 1703591950.6286
MEM 2723.917969 1703591950.7289
MEM 2723.917969 1703591950.8291
MEM 2723.917969 1703591950.9293
MEM 2723.917969 1703591951.0295
MEM 2723.917969 1703591951.1297
MEM 2723.917969 1703591951.2300
MEM 2723.917969 1703591951.3303
MEM 2723.917969 1703591951.4305
MEM 2723.917969 1703591951.5308
MEM 2723.917969 1703591951.6310
MEM 2723.917969 1703591951.7312
MEM 2723.917969 1703591951.8315
MEM 2723.917969 1703591951.9317
MEM 2723.917969 1703591952.0319
MEM 2723.917969 1703591952.1322
MEM 2723.917969 1703591952.2324
MEM 2723.917969 1703591952.3326
MEM 2723.917969 1703591952.4328
MEM 2723.917969 1703591952.5331
MEM 2723.917969 1703591952.6333
MEM 2723.917969 1703591952.7335
MEM 2723.917969 1703591952.8337
MEM 2723.917969 1703591952.9339
MEM 2723.917969 1703591953.0342
MEM 2723.917969 1703591953.1345
MEM 2723.917969 1703591953.2347
MEM 2723.917969 1703591953.3351
MEM 2723.917969 1703591953.4354
MEM 2723.917969 1703591953.5356
MEM 2723.917969 1703591953.6358
MEM 2723.917969 1703591953.7361
MEM 2723.917969 1703591953.8363
MEM 2723.917969 1703591953.9366
MEM 2723.917969 1703591954.0369
MEM 2723.917969 1703591954.1371
MEM 2723.917969 1703591954.2373
MEM 2723.917969 1703591954.3376
MEM 2736.546875 1703591954.4377
MEM 2724.117188 1703591954.5379
MEM 2724.117188 1703591954.6381
MEM 2724.117188 1703591954.7383
MEM 2724.117188 1703591954.8385
MEM 2724.117188 1703591954.9387
MEM 2724.117188 1703591955.0388
MEM 2724.117188 1703591955.1390
MEM 2724.117188 1703591955.2391
MEM 2724.117188 1703591955.3393
MEM 2724.117188 1703591955.4395
MEM 2724.117188 1703591955.5397
MEM 2724.117188 1703591955.6399
MEM 2724.117188 1703591955.7401
MEM 2724.117188 1703591955.8403
MEM 2724.117188 1703591955.9405
MEM 2724.117188 1703591956.0406
MEM 2724.117188 1703591956.1408
MEM 2724.117188 1703591956.2409
MEM 2724.117188 1703591956.3411
MEM 2724.117188 1703591956.4413
MEM 2724.117188 1703591956.5417
MEM 2724.117188 1703591956.6421
MEM 2724.117188 1703591956.7424
MEM 2745.769531 1703591956.8427
MEM 2724.351562 1703591956.9430
MEM 2724.351562 1703591957.0432
MEM 2724.351562 1703591957.1435
MEM 2724.351562 1703591957.2437
MEM 2724.351562 1703591957.3439
MEM 2724.351562 1703591957.4441
MEM 2724.351562 1703591957.5443
MEM 2724.351562 1703591957.6445
MEM 2724.351562 1703591957.7447
MEM 2724.351562 1703591957.8449
MEM 2724.355469 1703591957.9451
MEM 2724.355469 1703591958.0453
MEM 2724.355469 1703591958.1455
MEM 2724.355469 1703591958.2457
MEM 2724.355469 1703591958.3459
MEM 2724.355469 1703591958.4461
MEM 2724.355469 1703591958.5463
MEM 2724.355469 1703591958.6464
MEM 2724.355469 1703591958.7466
MEM 2724.355469 1703591958.8468
MEM 2724.355469 1703591958.9471
MEM 2724.355469 1703591959.0474
MEM 2748.585938 1703591959.1476
MEM 2724.578125 1703591959.2479
MEM 2739.785156 1703591959.3481
MEM 2724.968750 1703591959.4485
MEM 2724.968750 1703591959.5487
MEM 2724.968750 1703591959.6489
MEM 2724.968750 1703591959.7491
MEM 2724.968750 1703591959.8494
MEM 2724.968750 1703591959.9496
MEM 2724.968750 1703591960.0498
MEM 2724.968750 1703591960.1501
MEM 2724.968750 1703591960.2503
MEM 2724.968750 1703591960.3506
MEM 2724.968750 1703591960.4508
MEM 2724.968750 1703591960.5512
MEM 2724.968750 1703591960.6514
MEM 2724.968750 1703591960.7517
MEM 2724.968750 1703591960.8519
MEM 2724.968750 1703591960.9522
MEM 2724.968750 1703591961.0525
MEM 2724.968750 1703591961.1528
MEM 2724.968750 1703591961.2530
MEM 2724.968750 1703591961.3533
MEM 2724.968750 1703591961.4535
MEM 2724.968750 1703591961.5537
MEM 2724.968750 1703591961.6540
MEM 2724.968750 1703591961.7543
MEM 2724.968750 1703591961.8545
MEM 2724.968750 1703591961.9548
MEM 2724.968750 1703591962.0550
MEM 2724.968750 1703591962.1552
MEM 2724.968750 1703591962.2555
MEM 2724.968750 1703591962.3557
MEM 2724.968750 1703591962.4559
MEM 2724.968750 1703591962.5561
MEM 2724.968750 1703591962.6564
MEM 2724.968750 1703591962.7566
MEM 2724.968750 1703591962.8568
MEM 2724.968750 1703591962.9571
MEM 2724.968750 1703591963.0573
MEM 2724.968750 1703591963.1576
MEM 2724.968750 1703591963.2578
MEM 2724.968750 1703591963.3582
MEM 2724.968750 1703591963.4584
MEM 2724.968750 1703591963.5588
MEM 2724.968750 1703591963.6591
MEM 2724.968750 1703591963.7593
MEM 2724.968750 1703591963.8596
MEM 2724.968750 1703591963.9598
